clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
1,42,ts-train-service/src/test/java/train/controller/TrainControllerTest.java,585,ts-train-service,76,82,7,test,[],0
1,43,ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,595,ts-config-service,52,58,7,test,[],0
1,44,ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,595,ts-config-service,63,69,7,test,[],0
1,45,ts-admin-travel-service/src/test/java/admintravel/controller/AdminTravelControllerTest.java,612,ts-admin-travel-service,52,58,7,test,[],0
1,46,ts-admin-travel-service/src/test/java/admintravel/controller/AdminTravelControllerTest.java,612,ts-admin-travel-service,63,69,7,test,[],0
1,47,ts-payment-service/src/test/java/com/trainticket/controller/PaymentControllerTest.java,626,ts-payment-service,54,60,7,test,[],0
1,48,ts-seat-service/src/test/java/seat/controller/SeatControllerTest.java,638,ts-seat-service,54,60,7,test,[],0
1,49,ts-travel2-service/src/test/java/travel2/controller/Travel2ControllerTest.java,652,ts-travel2-service,78,84,7,test,[],0
1,50,ts-travel2-service/src/test/java/travel2/controller/Travel2ControllerTest.java,652,ts-travel2-service,98,104,7,test,[],0
1,51,ts-travel2-service/src/test/java/travel2/controller/Travel2ControllerTest.java,652,ts-travel2-service,140,146,7,test,[],0
1,52,ts-travel-plan-service/src/test/java/travelplan/controller/TravelPlanControllerTest.java,677,ts-travel-plan-service,55,61,7,test,[],0
1,53,ts-travel-plan-service/src/test/java/travelplan/controller/TravelPlanControllerTest.java,677,ts-travel-plan-service,66,72,7,test,[],0
1,54,ts-travel-plan-service/src/test/java/travelplan/controller/TravelPlanControllerTest.java,677,ts-travel-plan-service,77,83,7,test,[],0
1,55,ts-consign-service/src/test/java/consign/controller/ConsignControllerTest.java,696,ts-consign-service,56,62,7,test,[],0
1,56,ts-consign-price-service/src/test/java/consignprice/controller/ConsignPriceControllerTest.java,718,ts-consign-price-service,70,76,7,test,[],0
1,57,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,61,67,7,test,[],0
1,58,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,72,78,7,test,[],0
1,59,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,92,98,7,test,[],0
1,60,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,103,109,7,test,[],0
1,61,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,114,120,7,test,[],0
1,62,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,143,149,7,test,[],0
1,63,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,154,160,7,test,[],0
1,64,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,183,189,7,test,[],0
1,65,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,194,200,7,test,[],0
1,66,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,214,220,7,test,[],0
1,67,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,225,231,7,test,[],0
1,68,ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,728,ts-admin-basic-info-service,236,242,7,test,[],0
2,0,ts-station-service/src/test/java/fdse/microservice/service/StationServiceImplTest.java,1,ts-station-service,23,38,16,test,[],0
2,1,ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,193,ts-assurance-service,27,42,16,test,[],0
2,2,ts-security-service/src/test/java/security/service/SecurityServiceImplTest.java,225,ts-security-service,29,44,16,test,[],0
2,3,ts-ticketinfo-service/src/test/java/ticketinfo/service/TicketInfoServiceImplTest.java,308,ts-ticketinfo-service,20,35,16,test,[],0
2,4,ts-route-plan-service/src/test/java/plan/service/RoutePlanServiceImplTest.java,321,ts-route-plan-service,27,42,16,test,[],0
2,5,ts-contacts-service/src/test/java/contacts/service/ContactsServiceImplTest.java,338,ts-contacts-service,23,38,16,test,[],0
2,6,ts-rebook-service/src/test/java/rebook/service/RebookServiceImplTest.java,349,ts-rebook-service,23,38,16,test,[],0
2,7,ts-route-service/src/test/java/route/service/RouteServiceImplTest.java,438,ts-route-service,24,39,16,test,[],0
2,8,ts-food-service/src/test/java/adminorder/service/FoodServiceImplTest.java,481,ts-food-service,25,40,16,test,[],0
2,9,ts-price-service/src/test/java/price/service/PriceServiceImplTest.java,495,ts-price-service,24,39,16,test,[],0
2,10,ts-train-service/src/test/java/train/service/TrainServiceImplTest.java,586,ts-train-service,19,34,16,test,[],0
2,11,ts-config-service/src/test/java/config/service/ConfigServiceImplTest.java,596,ts-config-service,23,38,16,test,[],0
2,12,ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,639,ts-seat-service,23,38,16,test,[],0
2,13,ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,678,ts-travel-plan-service,25,40,16,test,[],0
2,14,ts-consign-price-service/src/test/java/consignprice/service/ConsignPriceServiceImplTest.java,719,ts-consign-price-service,22,37,16,test,[],0
3,0,ts-station-service/src/test/java/fdse/microservice/service/StationServiceImplTest.java,1,ts-station-service,50,57,8,test,[],0
3,1,ts-security-service/src/test/java/security/service/SecurityServiceImplTest.java,225,ts-security-service,55,62,8,test,[],0
3,2,ts-user-service/src/test/java/user/service/UserServiceImplTest.java,295,ts-user-service,79,86,8,test,[],0
3,3,ts-route-service/src/test/java/route/service/RouteServiceImplTest.java,438,ts-route-service,82,89,8,test,[],0
3,4,ts-payment-service/src/test/java/com/trainticket/service/PaymentServiceImplTest.java,627,ts-payment-service,47,54,8,test,[],0
4,0,ts-station-service/src/test/java/fdse/microservice/service/StationServiceImplTest.java,1,ts-station-service,121,127,7,test,[],0
4,1,ts-station-service/src/test/java/fdse/microservice/service/StationServiceImplTest.java,1,ts-station-service,152,158,7,test,[],0
4,2,ts-inside-payment-service/src/test/java/inside_payment/service/InsidePaymentServiceImplTest.java,239,ts-inside-payment-service,109,115,7,test,[],0
4,3,ts-inside-payment-service/src/test/java/inside_payment/service/InsidePaymentServiceImplTest.java,239,ts-inside-payment-service,149,155,7,test,[],0
4,4,ts-user-service/src/test/java/user/service/UserServiceImplTest.java,295,ts-user-service,87,93,7,test,[],0
4,5,ts-route-service/src/test/java/route/service/RouteServiceImplTest.java,438,ts-route-service,75,81,7,test,[],0
4,6,ts-food-map-service/src/test/java/food/service/FoodMapServiceImplTest.java,572,ts-food-map-service,111,117,7,test,[],0
4,7,ts-food-map-service/src/test/java/food/service/FoodMapServiceImplTest.java,572,ts-food-map-service,127,133,7,test,[],0
4,8,ts-consign-service/src/test/java/consign/service/ConsignServiceImplTest.java,697,ts-consign-service,132,138,7,test,[],0
5,0,ts-station-service/src/main/java/fdse/microservice/controller/StationController.java,4,ts-station-service,24,33,10,logic,[],0
5,1,ts-cancel-service/src/main/java/cancel/controller/CancelController.java,219,ts-cancel-service,21,30,10,logic,[],0
5,2,ts-travel-service/src/main/java/travel/controller/TravelController.java,421,ts-travel-service,27,36,10,logic,[],0
5,3,ts-travel2-service/src/main/java/travel2/controller/Travel2Controller.java,670,ts-travel2-service,26,35,10,logic,[],0
5,4,ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,735,ts-admin-basic-info-service,22,30,9,logic,[],0
6,0,ts-station-service/src/main/java/fdse/microservice/service/StationServiceImpl.java,9,ts-station-service,66,70,5,logic,[],0
6,1,ts-security-service/src/main/java/security/service/SecurityServiceImpl.java,237,ts-security-service,38,42,5,logic,[],0
6,2,ts-inside-payment-service/src/main/java/inside_payment/service/InsidePaymentServiceImpl.java,260,ts-inside-payment-service,218,222,5,logic,[],0
6,3,ts-inside-payment-service/src/main/java/inside_payment/service/InsidePaymentServiceImpl.java,260,ts-inside-payment-service,300,304,5,logic,[],0
6,4,ts-user-service/src/main/java/user/service/impl/UserServiceImpl.java,306,ts-user-service,81,85,5,logic,[],0
6,5,ts-order-service/src/main/java/order/service/OrderServiceImpl.java,478,ts-order-service,274,278,5,logic,[],0
6,6,ts-config-service/src/main/java/config/service/ConfigServiceImpl.java,604,ts-config-service,71,76,6,config,[],0
6,7,ts-payment-service/src/main/java/com/trainticket/service/PaymentServiceImpl.java,637,ts-payment-service,55,59,5,logic,[],0
7,0,ts-station-service/src/main/java/fdse/microservice/service/StationServiceImpl.java,9,ts-station-service,100,109,10,logic,[],0
7,1,ts-food-map-service/src/main/java/food/service/FoodMapServiceImpl.java,583,ts-food-map-service,57,65,9,logic,[],0
8,0,ts-basic-service/src/test/java/fdse/microservice/service/BasicServiceImplTest.java,11,ts-basic-service,97,103,7,test,[],0
8,1,ts-basic-service/src/test/java/fdse/microservice/service/BasicServiceImplTest.java,11,ts-basic-service,110,116,7,test,[],0
8,2,ts-admin-route-service/src/test/java/adminroute/service/AdminRouteServiceImplTest.java,429,ts-admin-route-service,66,72,7,test,[],0
9,0,ts-admin-order-service/src/main/java/adminorder/entity/OrderStatus.java,29,ts-admin-order-service,50,57,8,data,[],0
9,1,ts-admin-order-service/src/main/java/adminorder/entity/SeatClass.java,30,ts-admin-order-service,58,65,8,data,[],0
9,2,ts-assurance-service/src/main/java/assurance/entity/AssuranceType.java,198,ts-assurance-service,57,64,8,data,[],0
9,3,ts-cancel-service/src/main/java/cancel/entity/DocumentType.java,209,ts-cancel-service,38,45,8,data,[],0
9,4,ts-cancel-service/src/main/java/cancel/entity/OrderStatus.java,210,ts-cancel-service,50,57,8,data,[],0
9,5,ts-cancel-service/src/main/java/cancel/entity/Gender.java,217,ts-cancel-service,38,45,8,data,[],0
9,6,ts-cancel-service/src/main/java/cancel/entity/SeatClass.java,218,ts-cancel-service,58,65,8,data,[],0
9,7,ts-security-service/src/main/java/security/entity/OrderStatus.java,228,ts-security-service,50,57,8,data,[],0
9,8,ts-security-service/src/main/java/security/entity/SeatClass.java,231,ts-security-service,58,65,8,data,[],0
9,9,ts-inside-payment-service/src/main/java/inside_payment/entity/OrderStatus.java,246,ts-inside-payment-service,50,57,8,data,[],0
9,10,ts-inside-payment-service/src/main/java/inside_payment/entity/SeatClass.java,254,ts-inside-payment-service,58,65,8,data,[],0
9,11,ts-preserve-other-service/src/main/java/preserveOther/entity/DocumentType.java,272,ts-preserve-other-service,38,45,8,data,[],0
9,12,ts-preserve-other-service/src/main/java/preserveOther/entity/OrderStatus.java,273,ts-preserve-other-service,50,57,8,data,[],0
9,13,ts-preserve-other-service/src/main/java/preserveOther/entity/AssuranceType.java,287,ts-preserve-other-service,55,62,8,data,[],0
9,14,ts-preserve-other-service/src/main/java/preserveOther/entity/Gender.java,288,ts-preserve-other-service,38,45,8,data,[],0
9,15,ts-preserve-other-service/src/main/java/preserveOther/entity/SeatClass.java,289,ts-preserve-other-service,58,65,8,data,[],0
9,16,ts-user-service/src/main/java/user/dto/Gender.java,299,ts-user-service,38,45,8,data,[],0
9,17,ts-contacts-service/src/main/java/contacts/entity/DocumentType.java,340,ts-contacts-service,38,45,8,data,[],0
9,18,ts-rebook-service/src/main/java/rebook/entity/OrderStatus.java,355,ts-rebook-service,50,57,8,data,[],0
9,19,ts-rebook-service/src/main/java/rebook/entity/SeatClass.java,365,ts-rebook-service,58,65,8,data,[],0
9,20,ts-order-other-service/src/main/java/other/entity/TrainType.java,375,ts-order-other-service,62,69,8,data,[],0
9,21,ts-order-other-service/src/main/java/other/entity/OrderStatus.java,377,ts-order-other-service,50,57,8,data,[],0
9,22,ts-order-other-service/src/main/java/other/entity/SeatClass.java,382,ts-order-other-service,58,65,8,data,[],0
9,23,ts-admin-user-service/src/main/java/adminuser/entity/DocumentType.java,395,ts-admin-user-service,38,45,8,data,[],0
9,24,ts-admin-user-service/src/main/java/adminuser/entity/Gender.java,397,ts-admin-user-service,38,45,8,data,[],0
9,25,ts-travel-service/src/main/java/travel/entity/SeatClass.java,420,ts-travel-service,58,65,8,data,[],0
9,26,ts-order-service/src/main/java/order/entity/TrainType.java,463,ts-order-service,62,69,8,data,[],0
9,27,ts-order-service/src/main/java/order/entity/OrderStatus.java,464,ts-order-service,50,57,8,data,[],0
9,28,ts-order-service/src/main/java/order/entity/SeatClass.java,470,ts-order-service,58,65,8,data,[],0
9,29,ts-preserve-service/src/main/java/preserve/entity/DocumentType.java,547,ts-preserve-service,38,45,8,data,[],0
9,30,ts-preserve-service/src/main/java/preserve/entity/OrderStatus.java,548,ts-preserve-service,50,57,8,data,[],0
9,31,ts-preserve-service/src/main/java/preserve/entity/AssuranceType.java,562,ts-preserve-service,55,62,8,data,[],0
9,32,ts-preserve-service/src/main/java/preserve/entity/Gender.java,563,ts-preserve-service,38,45,8,data,[],0
9,33,ts-preserve-service/src/main/java/preserve/entity/SeatClass.java,564,ts-preserve-service,58,65,8,data,[],0
9,34,ts-seat-service/src/main/java/seat/entity/SeatClass.java,645,ts-seat-service,58,65,8,data,[],0
9,35,ts-travel2-service/src/main/java/travel2/entity/SeatClass.java,669,ts-travel2-service,58,65,8,data,[],0
9,36,ts-travel-plan-service/src/main/java/travelplan/entity/SeatClass.java,690,ts-travel-plan-service,58,65,8,data,[],0
9,37,ts-execute-service/src/main/java/execute/entity/OrderStatus.java,711,ts-execute-service,50,57,8,data,[],0
9,38,ts-execute-service/src/main/java/execute/entity/SeatClass.java,712,ts-execute-service,58,65,8,data,[],0
10,0,ts-admin-order-service/src/main/java/adminorder/controller/AdminOrderController.java,31,ts-admin-order-service,15,28,14,logic,[],0
10,1,ts-admin-user-service/src/main/java/adminuser/controller/AdminUserController.java,399,ts-admin-user-service,15,28,14,logic,[],0
10,2,ts-admin-route-service/src/main/java/adminroute/controller/AdminRouteController.java,432,ts-admin-route-service,15,28,14,logic,[],0
10,3,ts-admin-travel-service/src/main/java/admintravel/controller/AdminTravelController.java,622,ts-admin-travel-service,15,27,13,logic,[],0
11,0,ts-admin-order-service/src/main/java/adminorder/controller/AdminOrderController.java,31,ts-admin-order-service,28,34,7,logic,[],0
11,1,ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,255,ts-inside-payment-service,48,54,7,logic,[],0
11,2,ts-admin-route-service/src/main/java/adminroute/controller/AdminRouteController.java,432,ts-admin-route-service,28,34,7,logic,[],0
11,3,ts-admin-travel-service/src/main/java/admintravel/controller/AdminTravelController.java,622,ts-admin-travel-service,27,33,7,logic,[],0
11,4,ts-consign-price-service/src/main/java/consignprice/controller/ConsignPriceController.java,721,ts-consign-price-service,34,40,7,logic,[],0
12,0,old-docs/Json2Shiviz/src/main/java/org/services/analysis/TraceTranslator.java,42,,88,93,6,logic,[],0
12,1,old-docs/Json2Shiviz/src/main/java/org/services/analysis/CallAnalysis.java,44,,49,54,6,logic,[],0
13,0,old-docs/Json2Shiviz/src/main/java/org/services/analysis/TraceTranslator.java,42,,108,111,4,logic,[],0
13,1,old-docs/Json2Shiviz/src/main/java/org/services/analysis/TraceTranslator.java,42,,115,118,4,logic,[],0
13,2,old-docs/Json2Shiviz/src/main/java/org/services/analysis/TraceTranslator.java,42,,122,125,4,logic,[],0
13,3,old-docs/Json2Shiviz/src/main/java/org/services/analysis/CallAnalysis.java,44,,59,62,4,logic,[],0
14,0,old-docs/ts-ui-test/src/test/java/TestFlowTwoRebook.java,47,,35,45,11,test,[],0
14,1,old-docs/ts-ui-test/src/test/java/TestServiceSSO.java,50,,20,27,8,test,[],0
14,2,old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,52,,20,27,8,test,[],0
14,3,old-docs/ts-ui-test/src/test/java/TestServiceContacts.java,62,,20,27,8,test,[],0
14,4,old-docs/ts-ui-test/src/test/java/TestServiceExecute.java,68,,20,27,8,test,[],0
15,0,old-docs/ts-ui-test/src/test/java/TestFlowTwoRebook.java,47,,93,96,4,test,[],0
15,1,old-docs/ts-ui-test/src/test/java/TestFlowOne.java,57,,216,219,4,test,[],0
15,2,old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,66,,86,89,4,test,[],0
16,0,old-docs/ts-ui-test/src/test/java/TestServiceTravel.java,48,,60,64,5,test,[],0
16,1,old-docs/ts-ui-test/src/test/java/TestServiceSSO.java,50,,25,28,4,test,[],0
16,2,old-docs/ts-ui-test/src/test/java/TestServiceRegister.java,54,,40,44,5,test,[],0
16,3,old-docs/ts-ui-test/src/test/java/TestServicePayment.java,60,,56,59,4,test,[],0
16,4,old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,63,,55,58,4,test,[],0
16,5,old-docs/ts-ui-test/src/test/java/TestServiceExecute.java,68,,25,28,4,test,[],0
17,0,old-docs/ts-ui-test/src/test/java/TestServiceTravel.java,48,,90,105,16,test,[],0
17,1,old-docs/ts-ui-test/src/test/java/TestServicePrice.java,49,,33,46,14,test,[],0
17,2,old-docs/ts-ui-test/src/test/java/TestServiceConfig.java,51,,33,46,14,test,[],0
17,3,old-docs/ts-ui-test/src/test/java/TestServiceCancel.java,64,,64,70,7,test,[],0
17,4,old-docs/ts-ui-test/src/test/java/TestServiceStation.java,67,,33,46,14,test,[],0
17,5,old-docs/ts-ui-test/src/test/java/TestServiceTrain.java,69,,36,49,14,test,[],0
17,6,old-docs/ts-ui-test/src/test/java/TestServiceTravel2.java,70,,39,52,14,test,[],0
18,0,old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,52,,29,31,3,test,[],0
18,1,old-docs/ts-ui-test/src/test/java/TestServiceOrders.java,65,,46,48,3,test,[],0
19,0,old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TAAsp.java,89,,25,35,11,logic,[],0
19,1,old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/schedl/TSAspect.java,98,,21,31,11,logic,[],0
19,2,old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/TWAsp.java,139,,30,40,11,logic,[],0
19,3,old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/mtc/CSBSMRep.java,153,,7,18,12,logic,[],0
20,0,ts-assurance-service/src/test/java/assurance/controller/AssuranceControllerTest.java,192,ts-assurance-service,70,72,3,test,[],0
20,1,ts-assurance-service/src/test/java/assurance/controller/AssuranceControllerTest.java,192,ts-assurance-service,80,82,3,test,[],0
20,2,ts-assurance-service/src/test/java/assurance/controller/AssuranceControllerTest.java,192,ts-assurance-service,108,110,3,test,[],0
20,3,ts-assurance-service/src/test/java/assurance/controller/AssuranceControllerTest.java,192,ts-assurance-service,118,120,3,test,[],0
20,4,ts-user-service/src/test/java/user/controller/UserControllerTest.java,294,ts-user-service,88,90,3,test,[],0
20,5,ts-contacts-service/src/test/java/contacts/controller/ContactsControllerTest.java,337,ts-contacts-service,81,83,3,test,[],0
20,6,ts-contacts-service/src/test/java/contacts/controller/ContactsControllerTest.java,337,ts-contacts-service,102,104,3,test,[],0
20,7,ts-contacts-service/src/test/java/contacts/controller/ContactsControllerTest.java,337,ts-contacts-service,112,114,3,test,[],0
20,8,ts-travel-service/src/test/java/travel/controller/TravelControllerTest.java,403,ts-travel-service,69,71,3,test,[],0
20,9,ts-auth-service/src/test/java/auth/controller/UserControllerTest.java,513,ts-auth-service,77,79,3,test,[],0
20,10,ts-travel2-service/src/test/java/travel2/controller/Travel2ControllerTest.java,652,ts-travel2-service,72,74,3,test,[],0
20,11,ts-consign-service/src/test/java/consign/controller/ConsignControllerTest.java,696,ts-consign-service,72,74,3,test,[],0
20,12,ts-consign-service/src/test/java/consign/controller/ConsignControllerTest.java,696,ts-consign-service,82,84,3,test,[],0
21,0,ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,193,ts-assurance-service,97,103,7,test,[],0
21,1,ts-security-service/src/test/java/security/service/SecurityServiceImplTest.java,225,ts-security-service,89,95,7,test,[],0
21,2,ts-contacts-service/src/test/java/contacts/service/ContactsServiceImplTest.java,338,ts-contacts-service,96,102,7,test,[],0
22,0,ts-assurance-service/src/main/java/assurance/controller/AssuranceController.java,199,ts-assurance-service,74,79,6,logic,[],0
22,1,ts-order-other-service/src/main/java/other/controller/OrderOtherController.java,385,ts-order-other-service,79,84,6,logic,[],0
22,2,ts-order-other-service/src/main/java/other/controller/OrderOtherController.java,385,ts-order-other-service,115,121,7,logic,[],0
22,3,ts-order-service/src/main/java/order/controller/OrderController.java,474,ts-order-service,77,82,6,logic,[],0
22,4,ts-order-service/src/main/java/order/controller/OrderController.java,474,ts-order-service,119,126,8,logic,[],0
23,0,ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,203,ts-assurance-service,58,67,10,logic,[],0
23,1,ts-route-service/src/main/java/route/service/RouteServiceImpl.java,446,ts-route-service,68,77,10,logic,[],0
23,2,ts-food-service/src/main/java/foodsearch/service/FoodServiceImpl.java,493,ts-food-service,98,107,10,logic,[],0
24,0,ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,203,ts-assurance-service,137,142,6,logic,[],0
24,1,ts-route-plan-service/src/main/java/plan/service/RoutePlanServiceImpl.java,335,ts-route-plan-service,75,81,7,logic,[],0
24,2,ts-route-plan-service/src/main/java/plan/service/RoutePlanServiceImpl.java,335,ts-route-plan-service,140,145,6,logic,[],0
24,3,ts-price-service/src/main/java/price/service/PriceServiceImpl.java,503,ts-price-service,38,43,6,logic,[],0
24,4,ts-price-service/src/main/java/price/service/PriceServiceImpl.java,503,ts-price-service,50,55,6,logic,[],0
25,0,ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,206,ts-cancel-service,40,44,5,test,[],0
25,1,ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,206,ts-cancel-service,66,70,5,test,[],0
25,2,ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,206,ts-cancel-service,97,101,5,test,[],0
25,3,ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,206,ts-cancel-service,123,127,5,test,[],0
25,4,ts-preserve-other-service/src/test/java/preserveOther/service/PreserveOtherServiceImplTest.java,263,ts-preserve-other-service,80,86,7,test,[],0
25,5,ts-preserve-service/src/test/java/preserve/service/PreserveServiceImplTest.java,538,ts-preserve-service,80,86,7,test,[],0
25,6,ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,709,ts-execute-service,36,40,5,test,[],0
